time,from,to,amount,priority
2023-01-01 10:03:53,0,1,5,1
2023-01-01 10:04:17,0,1,20,1
2023-01-01 10:04:27,0,1,11,1
2023-01-01 10:04:58,0,1,20,0
2023-01-01 10:05:05,0,1,20,1
2023-01-01 10:05:06,0,1,8,1
2023-01-01 10:05:11,0,1,20,1
2023-01-01 10:05:12,0,1,7,1
2023-01-01 10:05:27,0,1,20,1
2023-01-01 10:05:30,0,1,16,1
2023-01-01 10:05:35,0,1,20,1
2023-01-01 10:05:35,0,1,20,1
2023-01-01 10:05:45,0,1,20,1
2023-01-01 10:05:55,0,1,5,0
2023-01-01 10:05:55,0,1,20,0
2023-01-01 10:06:06,0,1,20,1
2023-01-01 10:06:42,0,1,6,1
2023-01-01 10:06:45,0,1,20,1
2023-01-01 10:06:57,0,1,20,1
2023-01-01 10:07:08,0,1,18,1
2023-01-01 10:07:11,0,1,20,1
2023-01-01 10:07:23,0,1,5,0
2023-01-01 10:07:27,0,1,20,1
2023-01-01 10:07:33,0,1,13,1
2023-01-01 10:07:57,0,1,20,1
2023-01-01 10:08:01,0,1,20,1
2023-01-01 10:08:03,0,1,5,1
2023-01-01 10:08:11,0,1,20,1
2023-01-01 10:08:11,0,1,20,1
2023-01-01 10:08:17,0,1,20,1
2023-01-01 10:08:22,0,1,20,1
2023-01-01 10:08:26,0,1,20,1
2023-01-01 10:08:28,0,1,20,0
2023-01-01 10:08:29,0,1,20,1
2023-01-01 10:08:33,0,1,20,1
2023-01-01 10:08:36,0,1,20,1
2023-01-01 10:08:41,0,1,20,1
2023-01-01 10:08:54,0,1,20,1
2023-01-01 10:09:33,0,1,20,1
2023-01-01 10:09:57,0,1,20,0
2023-01-01 10:10:01,0,1,15,1
2023-01-01 10:10:10,0,1,5,1
2023-01-01 10:10:45,0,1,20,1
2023-01-01 10:10:58,0,1,20,1
2023-01-01 10:11:28,0,1,20,1
2023-01-01 10:11:28,0,1,20,1
2023-01-01 10:11:44,0,1,15,1
2023-01-01 10:11:46,0,1,20,1
2023-01-01 10:12:01,0,1,20,0
2023-01-01 10:12:06,0,1,20,1
2023-01-01 10:12:08,0,1,18,1
2023-01-01 10:12:13,0,1,20,1
2023-01-01 10:12:15,0,1,20,1
2023-01-01 10:12:17,0,1,20,1
2023-01-01 10:12:34,0,1,20,1
2023-01-01 10:12:34,0,1,7,0
2023-01-01 10:13:24,0,1,20,1
2023-01-01 10:13:31,0,1,20,0
2023-01-01 10:14:13,0,1,20,1
2023-01-01 10:14:58,0,1,13,1
2023-01-01 10:15:06,0,1,9,0
2023-01-01 10:16:10,0,1,15,0
2023-01-01 10:16:13,0,1,20,1
2023-01-01 10:16:20,0,1,5,1
2023-01-01 10:16:53,0,1,20,1
2023-01-01 10:17:02,0,1,20,1
2023-01-01 10:17:07,0,1,5,1
2023-01-01 10:17:08,0,1,20,0
2023-01-01 10:17:26,0,1,20,0
2023-01-01 10:17:37,0,1,20,1
2023-01-01 10:17:39,0,1,20,1
2023-01-01 10:17:56,0,1,18,0
2023-01-01 10:18:04,0,1,20,0
2023-01-01 10:18:14,0,1,20,1
2023-01-01 10:18:22,0,1,5,1
2023-01-01 10:18:37,0,1,20,1
2023-01-01 10:18:38,0,1,6,1
2023-01-01 10:18:45,0,1,10,1
2023-01-01 10:18:54,0,1,20,1
2023-01-01 10:19:00,0,1,8,1
2023-01-01 10:19:08,0,1,20,1
2023-01-01 10:19:55,0,1,20,0
2023-01-01 10:19:58,0,1,20,0
2023-01-01 10:20:02,0,1,5,0
2023-01-01 10:20:07,0,1,20,0
2023-01-01 10:20:16,0,1,20,1
2023-01-01 10:20:50,0,1,10,0
2023-01-01 10:20:56,0,1,5,1
2023-01-01 10:21:05,0,1,9,1
2023-01-01 10:21:15,0,1,20,1
2023-01-01 10:21:18,0,1,8,1
2023-01-01 10:21:31,0,1,20,1
2023-01-01 10:21:34,0,1,20,1
2023-01-01 10:21:42,0,1,5,0
2023-01-01 10:21:42,0,1,6,1
2023-01-01 10:21:52,0,1,7,1
2023-01-01 10:21:54,0,1,12,1
2023-01-01 10:21:55,0,1,5,1
2023-01-01 10:22:00,0,1,15,1
2023-01-01 10:22:39,0,1,20,1
2023-01-01 10:22:54,0,1,20,0
2023-01-01 10:23:09,0,1,5,1
2023-01-01 10:23:12,0,1,20,1
2023-01-01 10:23:14,0,1,20,1
2023-01-01 10:23:32,0,1,16,1
2023-01-01 10:24:07,0,1,5,0
2023-01-01 10:24:10,0,1,20,1
2023-01-01 10:24:41,0,1,20,1
2023-01-01 10:24:55,0,1,20,1
2023-01-01 10:24:59,0,1,18,1
2023-01-01 10:25:03,0,1,20,1
2023-01-01 10:25:09,0,1,20,1
2023-01-01 10:25:24,0,1,20,1
2023-01-01 10:25:25,0,1,20,1
2023-01-01 10:25:29,0,1,20,0
2023-01-01 10:25:41,0,1,5,0
2023-01-01 10:26:01,0,1,20,1
2023-01-01 10:26:05,0,1,20,1
2023-01-01 10:26:06,0,1,20,1
2023-01-01 10:26:17,0,1,12,1
2023-01-01 10:26:34,0,1,20,0
2023-01-01 10:26:38,0,1,20,1
2023-01-01 10:26:40,0,1,14,0
2023-01-01 10:26:52,0,1,20,1
2023-01-01 10:27:13,0,1,20,1
2023-01-01 10:27:24,0,1,10,1
2023-01-01 10:27:39,0,1,20,1
2023-01-01 10:27:50,0,1,20,0
2023-01-01 10:28:02,0,1,17,1
2023-01-01 10:28:03,0,1,5,1
2023-01-01 10:28:24,0,1,20,1
2023-01-01 10:28:24,0,1,20,1
2023-01-01 10:28:33,0,1,20,1
2023-01-01 10:28:39,0,1,6,1
2023-01-01 10:28:55,0,1,20,0
2023-01-01 10:29:28,0,1,5,1
2023-01-01 10:30:12,0,1,20,1
2023-01-01 10:30:29,0,1,20,1
2023-01-01 10:30:45,0,1,20,1
2023-01-01 10:30:47,0,1,14,1
2023-01-01 10:30:57,0,1,20,1
2023-01-01 10:30:59,0,1,20,1
2023-01-01 10:31:01,0,1,20,1
2023-01-01 10:31:21,0,1,20,1
2023-01-01 10:31:22,0,1,20,1
2023-01-01 10:31:39,0,1,20,1
2023-01-01 10:32:03,0,1,20,1
2023-01-01 10:32:19,0,1,20,1
2023-01-01 10:32:26,0,1,5,1
2023-01-01 10:32:52,0,1,20,1
2023-01-01 10:32:59,0,1,20,1
2023-01-01 10:33:01,0,1,10,1
2023-01-01 10:33:24,0,1,20,1
2023-01-01 10:33:24,0,1,20,1
2023-01-01 10:33:26,0,1,20,1
2023-01-01 10:33:38,0,1,20,1
2023-01-01 10:33:57,0,1,20,1
2023-01-01 10:34:08,0,1,20,1
2023-01-01 10:34:41,0,1,5,1
2023-01-01 10:34:48,0,1,20,0
2023-01-01 10:34:59,0,1,20,1
2023-01-01 10:35:00,0,1,6,1
2023-01-01 10:35:25,0,1,20,1
2023-01-01 10:35:48,0,1,20,1
2023-01-01 10:36:01,0,1,5,1
2023-01-01 10:36:07,0,1,20,1
2023-01-01 10:36:25,0,1,20,1
2023-01-01 10:36:39,0,1,20,1
2023-01-01 10:36:56,0,1,20,0
2023-01-01 10:36:59,0,1,5,0
2023-01-01 10:36:59,0,1,20,1
2023-01-01 10:37:07,0,1,20,1
2023-01-01 10:37:11,0,1,20,1
2023-01-01 10:37:11,0,1,20,1
2023-01-01 10:37:12,0,1,20,1
2023-01-01 10:37:16,0,1,15,1
2023-01-01 10:37:31,0,1,20,1
2023-01-01 10:37:47,0,1,14,1
2023-01-01 10:37:47,0,1,20,1
2023-01-01 10:37:48,0,1,20,1
2023-01-01 10:37:55,0,1,5,0
2023-01-01 10:38:22,0,1,20,1
2023-01-01 10:38:32,0,1,5,0
2023-01-01 10:38:33,0,1,5,1
2023-01-01 10:38:36,0,1,5,0
2023-01-01 10:38:44,0,1,20,0
2023-01-01 10:38:54,0,1,17,1
2023-01-01 10:39:10,0,1,20,1
2023-01-01 10:39:12,0,1,20,1
2023-01-01 10:40:08,0,1,20,1
2023-01-01 10:41:05,0,1,15,1
2023-01-01 10:41:12,0,1,5,1
2023-01-01 10:41:18,0,1,20,1
2023-01-01 10:41:26,0,1,10,0
2023-01-01 10:41:28,0,1,9,0
2023-01-01 10:41:45,0,1,11,1
2023-01-01 10:42:00,0,1,20,1
2023-01-01 10:42:08,0,1,20,1
2023-01-01 10:42:13,0,1,20,1
2023-01-01 10:42:30,0,1,9,1
2023-01-01 10:42:47,0,1,20,1
2023-01-01 10:42:47,0,1,20,1
2023-01-01 10:43:00,0,1,20,1
2023-01-01 10:43:23,0,1,5,1
2023-01-01 10:43:37,0,1,20,1
2023-01-01 10:43:54,0,1,20,1
2023-01-01 10:44:12,0,1,20,1
2023-01-01 10:44:26,0,1,20,1
2023-01-01 10:44:40,0,1,5,1
2023-01-01 10:44:49,0,1,20,1
2023-01-01 10:44:53,0,1,20,1
2023-01-01 10:44:55,0,1,20,1
2023-01-01 10:44:58,0,1,20,1
2023-01-01 10:44:59,0,1,20,1
2023-01-01 10:45:01,0,1,20,1
2023-01-01 10:45:03,0,1,20,1
2023-01-01 10:45:12,0,1,20,0
2023-01-01 10:45:50,0,1,5,0
2023-01-01 10:45:54,0,1,20,1
2023-01-01 10:45:58,0,1,20,1
2023-01-01 10:46:10,0,1,5,1
2023-01-01 10:46:29,0,1,20,1
2023-01-01 10:46:34,0,1,7,1
2023-01-01 10:46:38,0,1,5,1
2023-01-01 10:46:47,0,1,20,1
2023-01-01 10:46:53,0,1,20,1
2023-01-01 10:47:16,0,1,20,1
2023-01-01 10:47:16,0,1,18,1
2023-01-01 10:47:42,0,1,15,1
2023-01-01 10:47:50,0,1,20,0
2023-01-01 10:47:58,0,1,20,1
2023-01-01 10:47:59,0,1,20,1
2023-01-01 10:48:13,0,1,20,1
2023-01-01 10:48:14,0,1,20,1
2023-01-01 10:48:24,0,1,20,1
2023-01-01 10:48:27,0,1,10,1
2023-01-01 10:48:29,0,1,20,1
2023-01-01 10:48:29,0,1,20,1
2023-01-01 10:48:30,0,1,20,1
2023-01-01 10:48:39,0,1,20,0
2023-01-01 10:49:00,0,1,20,1
2023-01-01 10:49:04,0,1,20,1
2023-01-01 10:49:08,0,1,20,1
2023-01-01 10:49:11,0,1,20,1
2023-01-01 10:49:41,0,1,20,0
2023-01-01 10:49:42,0,1,20,1
2023-01-01 10:50:04,0,1,20,1
2023-01-01 10:50:26,0,1,16,1
2023-01-01 10:50:35,0,1,20,1
2023-01-01 10:50:59,0,1,9,1
2023-01-01 10:51:38,0,1,20,0
2023-01-01 10:51:44,0,1,20,1
2023-01-01 10:51:59,0,1,20,1
2023-01-01 10:52:10,0,1,20,0
2023-01-01 10:52:37,0,1,20,1
2023-01-01 10:52:44,0,1,15,1
2023-01-01 10:52:51,0,1,8,1
2023-01-01 10:53:17,0,1,20,1
2023-01-01 10:53:27,0,1,20,1
2023-01-01 10:54:14,0,1,15,1
2023-01-01 10:54:23,0,1,5,0
2023-01-01 10:54:30,0,1,20,1
2023-01-01 10:54:31,0,1,20,0
2023-01-01 10:54:31,0,1,20,1
2023-01-01 10:54:47,0,1,19,0
2023-01-01 10:54:47,0,1,20,0
2023-01-01 10:55:02,0,1,5,0
2023-01-01 10:55:24,0,1,19,1
2023-01-01 10:55:50,0,1,20,1
2023-01-01 10:55:54,0,1,20,1
2023-01-01 10:56:09,0,1,20,1
2023-01-01 10:56:22,0,1,11,1
2023-01-01 10:56:29,0,1,16,1
2023-01-01 10:56:51,0,1,20,0
2023-01-01 10:56:57,0,1,20,1
2023-01-01 10:56:59,0,1,20,1
2023-01-01 10:57:05,0,1,20,1
2023-01-01 10:57:11,0,1,20,1
2023-01-01 10:57:23,0,1,20,1
2023-01-01 10:57:37,0,1,20,1
2023-01-01 10:57:43,0,1,5,1
2023-01-01 10:57:47,0,1,20,1
2023-01-01 10:58:02,0,1,20,0
2023-01-01 10:58:04,0,1,20,1
2023-01-01 10:58:04,0,1,20,1
2023-01-01 10:58:07,0,1,12,1
2023-01-01 10:58:08,0,1,20,1
2023-01-01 10:58:09,0,1,20,1
2023-01-01 10:58:11,0,1,20,1
2023-01-01 10:58:14,0,1,8,1
2023-01-01 10:58:20,0,1,20,0
2023-01-01 10:58:23,0,1,20,1
2023-01-01 10:58:40,0,1,20,1
2023-01-01 10:58:50,0,1,20,1
2023-01-01 10:58:58,0,1,20,1
2023-01-01 10:59:00,0,1,13,1
2023-01-01 10:59:07,0,1,20,0
2023-01-01 10:59:10,0,1,5,1
2023-01-01 10:59:29,0,1,20,1
2023-01-01 10:59:33,0,1,20,1
2023-01-01 10:59:33,0,1,20,1
2023-01-01 10:59:35,0,1,20,1
2023-01-01 10:59:51,0,1,20,1
2023-01-01 10:59:55,0,1,20,1
2023-01-01 11:00:13,0,1,20,0
2023-01-01 11:00:18,0,1,14,1
2023-01-01 11:00:20,0,1,20,0
2023-01-01 11:00:35,0,1,20,0
2023-01-01 11:00:41,0,1,20,0
2023-01-01 11:01:07,0,1,20,1
2023-01-01 11:01:10,0,1,20,0
2023-01-01 11:01:31,0,1,20,1
2023-01-01 11:01:47,0,1,20,1
2023-01-01 11:02:03,0,1,20,1
2023-01-01 11:02:15,0,1,19,1
2023-01-01 11:02:28,0,1,20,1
2023-01-01 11:02:34,0,1,5,1
2023-01-01 11:02:41,0,1,20,1
2023-01-01 11:02:44,0,1,20,1
2023-01-01 11:02:49,0,1,19,1
2023-01-01 11:02:49,0,1,12,0
2023-01-01 11:02:51,0,1,20,1
2023-01-01 11:02:57,0,1,20,1
2023-01-01 11:03:10,0,1,15,1
2023-01-01 11:03:14,0,1,20,1
2023-01-01 11:03:14,0,1,20,1
2023-01-01 11:03:17,0,1,20,1
2023-01-01 11:03:21,0,1,20,1
2023-01-01 11:03:31,0,1,9,1
2023-01-01 11:03:44,0,1,20,1
2023-01-01 11:04:18,0,1,20,1
2023-01-01 11:04:24,0,1,5,0
2023-01-01 11:04:36,0,1,20,1
2023-01-01 11:04:42,0,1,5,1
2023-01-01 11:04:44,0,1,20,1
2023-01-01 11:04:50,0,1,5,1
2023-01-01 11:04:55,0,1,20,1
2023-01-01 11:05:11,0,1,5,1
2023-01-01 11:05:17,0,1,20,1
2023-01-01 11:05:35,0,1,20,1
2023-01-01 11:05:51,0,1,20,0
2023-01-01 11:05:52,0,1,20,1
2023-01-01 11:06:02,0,1,20,0
2023-01-01 11:06:10,0,1,20,1
2023-01-01 11:06:23,0,1,20,1
2023-01-01 11:06:41,0,1,20,0
2023-01-01 11:06:42,0,1,20,1
2023-01-01 11:06:44,0,1,20,1
2023-01-01 11:07:33,0,1,20,1
2023-01-01 11:07:45,0,1,9,1
2023-01-01 11:08:09,0,1,19,1
2023-01-01 11:08:28,0,1,5,1
2023-01-01 11:08:36,0,1,18,1
2023-01-01 11:08:49,0,1,20,1
2023-01-01 11:09:09,0,1,20,1
2023-01-01 11:09:16,0,1,20,1
2023-01-01 11:09:29,0,1,20,0
2023-01-01 11:09:46,0,1,20,1
2023-01-01 11:10:06,0,1,20,0
2023-01-01 11:10:16,0,1,20,1
2023-01-01 11:10:57,0,1,20,1
2023-01-01 11:11:06,0,1,8,1
2023-01-01 11:11:06,0,1,20,0
2023-01-01 11:11:13,0,1,19,1
2023-01-01 11:11:33,0,1,19,0
2023-01-01 11:11:43,0,1,20,1
2023-01-01 11:12:26,0,1,20,1
2023-01-01 11:12:31,0,1,20,1
2023-01-01 11:12:40,0,1,20,1
2023-01-01 11:13:10,0,1,11,0
2023-01-01 11:13:17,0,1,20,0
2023-01-01 11:13:19,0,1,20,1
2023-01-01 11:13:39,0,1,20,1
2023-01-01 11:13:41,0,1,20,1
2023-01-01 11:14:52,0,1,20,1
2023-01-01 11:14:56,0,1,20,1
2023-01-01 11:15:14,0,1,20,1
2023-01-01 11:15:38,0,1,19,1
2023-01-01 11:15:38,0,1,20,1
2023-01-01 11:16:06,0,1,20,1
2023-01-01 11:16:17,0,1,17,1
2023-01-01 11:16:22,0,1,5,1
2023-01-01 11:16:27,0,1,20,1
2023-01-01 11:17:09,0,1,20,0
2023-01-01 11:17:17,0,1,20,0
2023-01-01 11:17:23,0,1,20,1
2023-01-01 11:17:24,0,1,19,1
2023-01-01 11:17:52,0,1,20,1
2023-01-01 11:17:58,0,1,20,0
2023-01-01 11:18:33,0,1,20,1
2023-01-01 11:18:34,0,1,6,1
2023-01-01 11:18:41,0,1,15,1
2023-01-01 11:18:45,0,1,20,0
2023-01-01 11:18:54,0,1,20,1
2023-01-01 11:19:00,0,1,20,1
2023-01-01 11:19:01,0,1,18,1
2023-01-01 11:19:10,0,1,20,1
2023-01-01 11:19:29,0,1,13,1
2023-01-01 11:20:09,0,1,20,1
2023-01-01 11:20:16,0,1,16,1
2023-01-01 11:20:25,0,1,20,1
2023-01-01 11:20:47,0,1,5,1
2023-01-01 11:21:00,0,1,20,0
2023-01-01 11:21:00,0,1,20,1
2023-01-01 11:21:18,0,1,20,1
2023-01-01 11:21:52,0,1,20,1
2023-01-01 11:22:01,0,1,20,1
2023-01-01 11:22:01,0,1,20,1
2023-01-01 11:22:03,0,1,5,0
2023-01-01 11:22:28,0,1,20,1
2023-01-01 11:22:33,0,1,20,1
2023-01-01 11:22:36,0,1,20,1
2023-01-01 11:22:38,0,1,6,1
2023-01-01 11:22:39,0,1,20,1
2023-01-01 11:22:39,0,1,20,1
2023-01-01 11:22:50,0,1,20,1
2023-01-01 11:22:59,0,1,20,0
2023-01-01 11:23:05,0,1,20,1
2023-01-01 11:23:08,0,1,20,0
2023-01-01 11:23:11,0,1,20,0
2023-01-01 11:23:15,0,1,20,1
2023-01-01 11:23:56,0,1,20,0
2023-01-01 11:24:08,0,1,20,0
2023-01-01 11:24:10,0,1,5,1
2023-01-01 11:24:14,0,1,7,1
2023-01-01 11:24:17,0,1,11,0
2023-01-01 11:24:22,0,1,20,1
2023-01-01 11:24:30,0,1,20,1
2023-01-01 11:24:32,0,1,20,1
2023-01-01 11:24:32,0,1,17,1
2023-01-01 11:24:51,0,1,20,1
2023-01-01 11:24:53,0,1,20,1
2023-01-01 11:25:04,0,1,20,1
2023-01-01 11:25:17,0,1,20,1
2023-01-01 11:25:32,0,1,20,1
2023-01-01 11:25:38,0,1,20,1
2023-01-01 11:26:02,0,1,18,1
2023-01-01 11:26:23,0,1,20,1
2023-01-01 11:26:26,0,1,20,0
2023-01-01 11:26:31,0,1,20,1
2023-01-01 11:26:34,0,1,20,1
2023-01-01 11:26:36,0,1,8,1
2023-01-01 11:26:44,0,1,20,0
2023-01-01 11:26:46,0,1,11,1
2023-01-01 11:26:56,0,1,20,1
2023-01-01 11:26:57,0,1,17,1
2023-01-01 11:27:10,0,1,20,1
2023-01-01 11:27:24,0,1,8,0
2023-01-01 11:27:37,0,1,20,0
2023-01-01 11:27:56,0,1,20,0
2023-01-01 11:28:13,0,1,5,0
2023-01-01 11:28:15,0,1,20,1
2023-01-01 11:28:55,0,1,5,1
2023-01-01 11:29:05,0,1,15,0
2023-01-01 11:29:50,0,1,20,0
2023-01-01 11:30:07,0,1,14,1
2023-01-01 11:30:40,0,1,12,1
2023-01-01 11:30:41,0,1,20,1
2023-01-01 11:30:45,0,1,13,1
2023-01-01 11:31:12,0,1,17,1
2023-01-01 11:31:14,0,1,20,1
2023-01-01 11:31:28,0,1,20,1
2023-01-01 11:31:31,0,1,20,0
2023-01-01 11:31:32,0,1,20,1
2023-01-01 11:31:48,0,1,20,0
2023-01-01 11:31:58,0,1,20,1
2023-01-01 11:32:21,0,1,20,1
2023-01-01 11:32:21,0,1,20,1
2023-01-01 11:32:24,0,1,20,1
2023-01-01 11:32:26,0,1,20,1
2023-01-01 11:32:41,0,1,13,1
2023-01-01 11:32:57,0,1,20,1
2023-01-01 11:33:08,0,1,5,1
2023-01-01 11:33:11,0,1,20,1
2023-01-01 11:33:41,0,1,5,1
2023-01-01 11:33:42,0,1,18,1
2023-01-01 11:33:45,0,1,20,1
2023-01-01 11:34:11,0,1,20,1
2023-01-01 11:34:19,0,1,20,1
2023-01-01 11:35:12,0,1,20,1
2023-01-01 11:35:16,0,1,20,1
2023-01-01 11:35:32,0,1,20,1
2023-01-01 11:35:32,0,1,20,1
2023-01-01 11:35:49,0,1,20,1
2023-01-01 11:35:51,0,1,20,1
2023-01-01 11:36:02,0,1,18,1
2023-01-01 11:36:15,0,1,8,1
2023-01-01 11:36:33,0,1,20,1
2023-01-01 11:36:35,0,1,20,1
2023-01-01 11:36:37,0,1,20,0
2023-01-01 11:36:58,0,1,10,1
2023-01-01 11:37:11,0,1,20,1
2023-01-01 11:37:12,0,1,18,0
2023-01-01 11:37:17,0,1,20,1
2023-01-01 11:37:23,0,1,20,1
2023-01-01 11:37:38,0,1,20,1
2023-01-01 11:38:13,0,1,10,1
2023-01-01 11:38:26,0,1,13,0
2023-01-01 11:39:36,0,1,20,1
2023-01-01 11:39:39,0,1,20,1
2023-01-01 11:39:40,0,1,20,1
2023-01-01 11:39:42,0,1,5,1
2023-01-01 11:39:53,0,1,19,0
2023-01-01 11:40:07,0,1,20,0
2023-01-01 11:40:08,0,1,20,0
2023-01-01 11:40:14,0,1,20,1
2023-01-01 11:40:34,0,1,20,1
2023-01-01 11:40:42,0,1,20,1
2023-01-01 11:41:23,0,1,20,1
2023-01-01 11:42:35,0,1,20,1
2023-01-01 11:42:39,0,1,20,0
2023-01-01 11:42:47,0,1,20,1
2023-01-01 11:42:48,0,1,20,1
2023-01-01 11:43:04,0,1,20,0
2023-01-01 11:43:16,0,1,20,1
2023-01-01 11:43:18,0,1,20,1
2023-01-01 11:43:43,0,1,20,1
2023-01-01 11:43:48,0,1,7,1
2023-01-01 11:43:55,0,1,13,1
2023-01-01 11:43:58,0,1,20,1
2023-01-01 11:43:59,0,1,20,1
2023-01-01 11:44:02,0,1,20,1
2023-01-01 11:44:07,0,1,8,1
2023-01-01 11:44:17,0,1,20,1
2023-01-01 11:44:23,0,1,20,1
2023-01-01 11:44:25,0,1,20,1
2023-01-01 11:44:35,0,1,20,0
2023-01-01 11:44:55,0,1,20,1
2023-01-01 11:44:55,0,1,20,1
2023-01-01 11:44:58,0,1,20,1
2023-01-01 11:44:59,0,1,20,1
2023-01-01 11:45:13,0,1,20,1
2023-01-01 11:45:14,0,1,20,1
2023-01-01 11:45:15,0,1,20,1
2023-01-01 11:45:23,0,1,5,1
2023-01-01 11:45:24,0,1,20,1
2023-01-01 11:45:25,0,1,5,1
2023-01-01 11:45:33,0,1,20,1
2023-01-01 11:45:33,0,1,20,1
2023-01-01 11:45:40,0,1,20,1
2023-01-01 11:45:44,0,1,20,1
2023-01-01 11:45:57,0,1,20,1
2023-01-01 11:45:58,0,1,5,0
2023-01-01 11:45:58,0,1,20,1
2023-01-01 11:46:03,0,1,20,1
2023-01-01 11:46:07,0,1,20,1
2023-01-01 11:46:11,0,1,5,1
2023-01-01 11:46:23,0,1,20,1
2023-01-01 11:46:29,0,1,5,1
2023-01-01 11:46:45,0,1,20,1
2023-01-01 11:48:33,0,1,10,0
2023-01-01 11:48:46,0,1,12,1
2023-01-01 11:49:12,0,1,20,1
2023-01-01 11:49:19,0,1,20,1
2023-01-01 11:49:27,0,1,9,0
2023-01-01 11:49:45,0,1,20,1
2023-01-01 11:49:53,0,1,7,1
2023-01-01 11:50:09,0,1,20,0
2023-01-01 11:50:10,0,1,20,1
2023-01-01 11:50:16,0,1,5,1
2023-01-01 11:50:25,0,1,5,1
2023-01-01 11:50:26,0,1,5,0
2023-01-01 11:50:29,0,1,15,1
2023-01-01 11:50:29,0,1,7,1
2023-01-01 11:50:56,0,1,17,1
2023-01-01 11:50:59,0,1,20,0
2023-01-01 11:51:13,0,1,20,1
2023-01-01 11:51:48,0,1,20,1
2023-01-01 11:52:06,0,1,20,0
2023-01-01 11:52:15,0,1,20,1
2023-01-01 11:52:16,0,1,16,1
2023-01-01 11:52:28,0,1,14,0
2023-01-01 11:52:33,0,1,20,1
2023-01-01 11:52:41,0,1,20,1
2023-01-01 11:52:49,0,1,20,0
2023-01-01 11:52:51,0,1,20,1
2023-01-01 11:52:55,0,1,20,1
2023-01-01 11:53:00,0,1,20,1
2023-01-01 11:53:09,0,1,14,1
2023-01-01 11:53:17,0,1,20,1
2023-01-01 11:53:36,0,1,15,1
2023-01-01 11:53:44,0,1,20,0
2023-01-01 11:54:19,0,1,20,1
2023-01-01 11:54:26,0,1,20,1
2023-01-01 11:54:27,0,1,20,1
2023-01-01 11:54:30,0,1,20,0
2023-01-01 11:54:31,0,1,20,1
2023-01-01 11:54:32,0,1,20,1
2023-01-01 11:54:40,0,1,20,1
2023-01-01 11:54:40,0,1,20,1
2023-01-01 11:54:44,0,1,20,0
2023-01-01 11:54:51,0,1,6,1
2023-01-01 11:55:21,0,1,20,1
2023-01-01 11:55:26,0,1,20,1
2023-01-01 11:55:36,0,1,19,1
2023-01-01 11:55:49,0,1,20,1
2023-01-01 11:55:50,0,1,20,1
2023-01-01 11:55:54,0,1,20,1
2023-01-01 11:56:15,0,1,20,1
2023-01-01 11:57:03,0,1,20,1
2023-01-01 11:57:31,0,1,20,0
2023-01-01 11:57:32,0,1,20,0
2023-01-01 11:57:43,0,1,20,1
2023-01-01 11:58:01,0,1,17,1
2023-01-01 11:58:03,0,1,20,0
2023-01-01 11:58:52,0,1,20,1
2023-01-01 11:58:53,0,1,20,1
2023-01-01 11:58:56,0,1,10,1
2023-01-01 11:59:15,0,1,8,1
2023-01-01 11:59:23,0,1,20,1
2023-01-01 11:59:50,0,1,20,1
2023-01-01 11:59:52,0,1,20,1
2023-01-01 11:59:54,0,1,12,1
2023-01-01 12:00:01,0,1,20,1
2023-01-01 12:00:10,0,1,20,1
2023-01-01 12:00:19,0,1,20,0
2023-01-01 12:00:20,0,1,20,1
2023-01-01 12:00:20,0,1,20,1
2023-01-01 12:00:31,0,1,20,1
2023-01-01 12:01:25,0,1,20,1
2023-01-01 12:01:41,0,1,8,1
2023-01-01 12:01:47,0,1,20,1
2023-01-01 12:01:57,0,1,5,0
2023-01-01 12:02:00,0,1,5,0
2023-01-01 12:02:22,0,1,5,1
2023-01-01 12:02:38,0,1,20,0
2023-01-01 12:02:45,0,1,5,1
2023-01-01 12:02:46,0,1,14,1
2023-01-01 12:02:58,0,1,20,0
2023-01-01 12:03:12,0,1,19,1
2023-01-01 12:03:17,0,1,20,1
2023-01-01 12:03:47,0,1,12,1
2023-01-01 12:04:02,0,1,8,1
2023-01-01 12:04:06,0,1,20,1
2023-01-01 12:04:14,0,1,20,1
2023-01-01 12:04:19,0,1,20,1
2023-01-01 12:04:42,0,1,5,1
2023-01-01 12:04:44,0,1,5,1
2023-01-01 12:04:46,0,1,17,0
2023-01-01 12:04:53,0,1,20,1
2023-01-01 12:04:55,0,1,5,1
2023-01-01 12:04:56,0,1,20,1
2023-01-01 12:05:01,0,1,20,1
2023-01-01 12:05:14,0,1,20,1
2023-01-01 12:05:28,0,1,20,1
2023-01-01 12:05:29,0,1,20,1
2023-01-01 12:05:40,0,1,20,1
2023-01-01 12:05:56,0,1,5,1
2023-01-01 12:06:01,0,1,20,0
2023-01-01 12:06:09,0,1,20,1
2023-01-01 12:06:18,0,1,20,0
2023-01-01 12:06:28,0,1,17,0
2023-01-01 12:06:50,0,1,20,0
2023-01-01 12:07:11,0,1,20,1
2023-01-01 12:07:12,0,1,14,1
2023-01-01 12:07:36,0,1,20,1
2023-01-01 12:07:41,0,1,17,1
2023-01-01 12:07:52,0,1,20,1
2023-01-01 12:07:59,0,1,20,1
2023-01-01 12:08:04,0,1,20,1
2023-01-01 12:08:43,0,1,20,0
2023-01-01 12:08:54,0,1,14,1
2023-01-01 12:08:55,0,1,20,1
2023-01-01 12:08:57,0,1,20,1
2023-01-01 12:08:59,0,1,13,1
2023-01-01 12:09:18,0,1,20,0
